,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
7438,41915,864,20830,20221,1125,22,404
7439,65018,4939,29577,30502,797,39,393
7440,80235,3702,23274,53259,981,85,521
7441,9142,249,5428,3465,298,6,139
7442,1257,18,633,606,44,1,24
7443,208015,30007,78513,99495,659,25,218
7444,199332,9063,184028,6241,331,6,300
7445,23834,135,19212,4487,371,6,590
7446,27619,1139,4024,22456,961,47,227
7447,5969,37,4732,1200,88,1,60
7448,1842,26,773,1043,52,1,13
7449,6617,135,2590,3892,131,12,409
7450,27053,750,2850,23453,669,46,71
7451,4223,593,2941,689,3,2,54
7452,820916,22123,515386,283407,27114,519,19873
7453,72347,3469,33529,35349,1611,52,878
7454,252720,12447,215015,25258,2262,142,2839
7455,72460,2960,41380,28120,2848,78,1878
7456,36266,351,18613,17302,1441,3,161
7457,242639,34938,194273,13428,276,12,295
7458,9448,181,2733,6534,473,8,76
7459,4307,94,2095,2118,207,8,32
7460,53580,383,43214,9983,740,1,528
7461,9910,125,3236,6549,552,3,102
7462,963,47,400,516,6,5,2
7463,4143,34,2183,1926,361,1,233
7464,2069,31,379,1659,127,6,10
7465,2404,121,1650,633,34,1,29
7466,5203,146,2111,2946,77,2,85
7467,289174,34191,225356,29627,6891,665,5728
7468,18924,635,12188,6101,258,11,252
7469,15328,243,11827,3258,249,1,380
7470,31323,709,12795,17819,575,20,249
7471,7777,368,3960,3449,205,6,336
7472,53614,244,34225,19145,1889,8,1204
7473,246351,5123,153134,88094,2752,65,4042
7474,43257,863,21426,20968,1041,24,989
7475,319646,11500,210638,97508,3198,186,2836
7476,52914,1360,13230,38324,1160,46,417
7477,37216,1562,26048,9606,265,11,571
7478,45679,1646,30350,13683,402,2,301
7479,102630,146,98233,4251,520,4,961
7480,31381,1847,21129,8405,592,13,160
7481,712863,11000,488234,213629,6623,174,7740
7482,226486,2151,163026,61309,3159,51,1930
7483,7882,145,5311,2426,98,2,142
7484,17728,370,13719,3639,386,18,68
7485,250687,3860,118232,128595,12348,140,5171
7486,10204,649,5277,4278,46,8,77
7487,726,18,481,227,32,1,25
7488,6457,55,5115,1287,47,1,48
7489,210965,5323,191883,13759,1003,23,1493
7490,3185737,134101,983185,2068451,67791,811,14074
7491,53116,1362,25634,26120,831,18,1028
7492,54050,330,43969,9751,473,2,399
7493,12027,54,7530,4443,463,3,243
7494,8803,83,2671,6049,431,3,127
7495,5551,27,536,4988,331,3,11
7496,1380,364,630,386,24,3,11
7497,942,13,320,609,57,4,114
7498,34366,994,21135,12237,172,23,253
7499,3371,89,1881,1401,93,4,6
7500,97509,1810,41408,54291,3449,36,2424
7501,31392,559,19419,11414,489,13,710
7502,9797,108,7727,1962,244,1,-6
7503,23521,298,14607,8616,531,6,514
7504,181129,2305,88034,90790,2686,30,1628
7505,64767,459,54919,9389,163,5,665
7506,62469,9782,17196,35491,112,1,17
7507,1378,26,557,795,93,3,224
7508,47200,1754,14333,31113,1635,52,415
7509,6719,219,3078,3422,317,3,41
7510,1839850,71469,1244088,524293,39023,1071,26727
7511,312029,6881,281114,24034,2755,100,3061
7512,145632,5119,58800,81713,4856,194,2528
7513,7231,28,2220,4983,386,2,110
7514,12443,82,6357,6004,391,1,277
7515,3672,118,2466,1088,140,1,89
7516,2420,87,2254,79,7,1,5
7517,43114,880,20996,21238,1199,16,166
7518,67209,5031,30107,32071,2191,92,530
7519,81158,3769,23876,53513,923,67,602
7520,9391,254,5516,3621,249,5,88
7521,199709,9070,184266,6373,377,7,238
7522,28598,1172,4073,23353,979,33,49
7523,291,17,148,126,1,1,14
7524,27583,771,2901,23911,530,21,51
7525,4229,595,2974,660,6,2,33
7526,849522,22673,534618,292231,28606,550,19232
7527,74018,3535,34719,35764,1671,66,1190
7528,255117,12635,217666,24816,2397,188,2651
7529,75194,3055,43079,29060,2734,95,1699
7530,37464,354,18814,18296,1198,3,201
7531,242827,34945,194579,13303,188,7,306
7532,9726,184,2832,6710,278,3,99
7533,4715,101,2227,2387,408,7,132
7534,54058,386,43961,9711,478,3,747
7535,10410,129,3253,7028,500,4,17
7536,2261,33,517,1711,192,2,138
7537,8704,122,8515,67,8,1,4
7538,5275,147,2160,2968,72,1,49
7539,295268,34730,229856,30682,6094,539,4500
7540,19208,640,12456,6112,284,5,268
7541,1164,23,325,816,145,4,5
7542,15542,245,12065,3232,214,2,238
7543,16719,38,8442,8239,70,3,431
7544,51129,6156,186,44787,81,1,1
7545,31987,724,13103,18160,664,15,308
7546,7975,376,4080,3519,198,8,120
7547,54697,248,35255,19194,1083,4,1030
7548,248872,5197,156700,86975,2521,74,3566
7549,44332,893,22170,21269,1075,30,744
7550,2820,21,1261,1538,84,1,5
7551,322710,11682,214152,96876,3064,182,3514
7552,54222,1372,14037,38813,1308,12,807
7553,37521,1568,26635,9318,305,6,587
7554,46221,1654,30655,13912,542,8,305
7555,32079,1871,21414,8794,698,24,285
7556,719449,11188,496594,211667,6586,188,8360
7557,1299,4,663,632,47,1,28
7558,229480,2181,165396,61903,2994,30,2370
7559,18073,382,13780,3911,345,12,61
7560,264184,3971,127715,132498,13497,111,9483
7561,13417,289,12178,950,44,1,34
7562,10250,650,5341,4259,46,1,64
7563,32817,1968,29500,1349,127,2,100
7564,211981,5344,193217,13420,1016,21,1334
7565,3245925,134777,995576,2115572,60188,676,12391
7566,53941,1389,26513,26039,825,27,879
7567,54453,331,44648,9474,403,1,679
7568,986,30,896,60,1,1,10
7569,12513,57,7723,4733,486,3,193
7570,1389,365,642,382,9,1,12
7571,34451,1010,21216,12225,85,16,81
7572,3454,93,1946,1415,83,4,65
7573,19195,1011,13743,4441,483,7,619
7574,100166,1845,42694,55627,2657,35,1286
7575,31969,565,19633,11771,577,6,214
7576,18897,708,16952,1237,114,2,88
7577,24041,306,15093,8642,520,8,486
7578,32941,108,28425,4408,471,4,597
7579,183795,2352,93614,87829,2666,47,5580
7580,64932,464,55380,9088,165,5,461
7581,48187,1807,14843,31537,987,53,510
7582,6877,221,3115,3541,158,2,37
7583,1864681,72100,1264843,527738,24831,631,20755
7584,7252,268,3319,3665,77,1,8
7585,315041,6979,283902,24160,3012,98,2788
7586,150445,5307,61186,83952,4813,188,2386
7587,7596,30,2239,5327,365,2,19
7588,12766,84,6654,6028,323,2,297
7589,3722,119,2486,1117,50,1,20
7590,44532,897,21459,22176,1418,17,463
7591,67870,5047,30283,32540,661,16,176
7592,82070,3858,24419,53793,912,89,543
7593,9674,260,5634,3780,283,6,118
7594,1351,20,668,663,40,2,12
7595,199919,9071,184414,6434,210,1,148
7596,24518,139,20187,4192,270,4,356
7597,29355,1219,4214,23922,757,47,141
7598,28090,774,2957,24359,507,3,56
7599,878254,23174,553471,301609,28732,501,18853
7600,75699,3606,35638,36455,1681,71,919
7601,257303,12829,219993,24481,2186,194,2327
7602,77506,3150,44724,29632,2312,95,1645
7603,38670,362,19008,19300,1206,8,194
7604,243061,34954,194928,13179,234,9,349
7605,21841,983,17845,3013,411,1,351
7606,10105,185,2881,7039,379,1,49
7607,4931,102,2267,2562,216,1,40
7608,54894,390,44610,9894,836,4,649
7609,11117,147,3460,7510,707,18,207
7610,233,2,32,199,49,1,6
7611,1010,51,423,536,12,4,3
7612,1433,39,341,1053,44,1,1
7613,4867,35,2378,2454,289,1,91
7614,2364,38,557,1769,103,5,40
7615,299750,35006,234905,29839,4482,276,5049
7616,19382,642,12667,6073,174,2,211
7617,15745,250,12283,3212,203,5,218
7618,32558,740,13447,18371,571,16,344
7619,8111,382,4203,3526,136,6,123
7620,56015,257,36098,19660,1318,9,843
7621,251625,5266,161917,84442,2753,69,5217
7622,45633,909,23039,21685,1301,16,869
7623,2948,22,1275,1651,128,1,14
7624,326326,11870,217111,97345,3616,188,2959
7625,56259,1534,16046,38679,2037,162,2009
7626,37891,1571,27148,9172,370,3,513
7627,46512,1660,30907,13945,291,6,252
7628,103598,147,99743,3708,470,1,809
7629,32535,1884,21545,9106,456,13,131
7630,726036,11318,500208,214510,6587,130,3614
7631,232259,2223,167138,62898,2779,42,1742
7632,8135,148,5446,2541,121,3,65
7633,18360,393,13876,4091,287,11,96
7634,276242,4079,134874,137289,12058,108,7159
7635,212993,5363,194515,13115,1012,19,1298
7636,3304942,135205,1006326,2163411,59017,428,10750
7637,54647,1400,26971,26276,706,11,458
7638,54854,333,45140,9381,401,2,492
7639,12997,60,7852,5085,484,3,129
7640,6230,36,942,5252,299,3,406
7641,1465,417,659,389,76,52,17
7642,34455,1012,21254,12189,4,2,38
7643,3571,95,2014,1462,117,2,68
7644,19689,1018,14019,4652,494,7,276
7645,103265,1903,44173,57189,3099,58,1479
7646,32151,573,19865,11713,182,8,232
7647,24570,313,15640,8617,529,7,547
7648,33476,109,29099,4268,535,1,674
7649,186894,2391,98317,86186,3099,39,4703
7650,65114,468,55492,9154,182,4,112
7651,49250,1866,15294,32090,1063,59,451
7652,6981,226,3179,3576,104,5,64
7653,1884967,72833,1291251,520883,20286,733,26408
7654,7411,276,3517,3618,159,8,198
7655,317657,7024,286556,24077,2616,45,2654
7656,154277,5455,63451,85371,3832,148,2265
7657,8075,190,3620,4265,42,1,5
7658,8036,34,2304,5698,440,4,65
7659,13238,353,8373,4512,64,1,126
7660,13225,610,12318,297,91,1,53
7661,45506,903,22441,22162,974,6,982
7662,68459,5063,30369,33027,589,16,86
7663,83001,3935,24975,54091,931,77,556
7664,9978,267,5732,3979,304,7,98
7665,209640,30032,78722,100886,1625,25,209
7666,200180,9074,185100,6006,261,3,686
7667,29742,1244,4321,24177,387,25,107
7668,28579,789,3123,24667,489,15,166
7669,906752,23727,571460,311565,28498,553,17989
7670,76981,3656,36689,36636,1282,50,1051
7671,259652,13032,222539,24081,2349,203,2546
7672,79735,3250,46998,29487,2229,100,2274
7673,40632,365,19395,20872,1962,3,387
7674,243230,34967,195106,13157,169,13,178
7675,22125,984,18058,3083,284,1,213
7676,10294,197,2946,7151,189,12,65
7677,5118,108,2370,2640,187,6,103
7678,55508,393,45356,9759,614,3,746
7679,11444,149,3538,7757,327,2,78
7680,245,3,33,209,12,1,1
7681,1512,40,367,1105,79,1,26
7682,5080,37,2494,2549,213,2,116
7683,2430,39,747,1644,66,1,190
7684,304435,35491,240101,28843,4685,485,5196
7685,19439,649,12793,5997,57,7,126
7686,1287,24,330,933,66,1,5
7687,15936,255,12934,2747,191,5,651
7688,33153,744,13671,18738,595,4,224
7689,8197,385,4326,3486,86,3,123
7690,58179,259,37257,20663,2164,2,1159
7691,253604,5320,170656,77628,1979,54,8739
7692,47173,932,23919,22322,1540,23,880
7693,2980,25,1293,1662,32,3,18
7694,330123,12054,221008,97061,3797,184,3897
7695,57006,1599,20371,35036,747,65,4325
7696,38190,1576,27515,9099,299,5,367
7697,46818,1662,31065,14091,306,2,158
7698,104016,149,100627,3240,418,2,884
7699,32948,1901,21692,9355,413,17,147
7700,732547,11422,503168,217957,6511,104,2960
7701,235111,2243,169842,63026,2852,20,2704
7702,8198,150,5514,2534,63,2,68
7703,18639,405,13940,4294,279,12,64
7704,287796,4172,138241,145383,11554,93,3367
7705,10316,657,5403,4256,66,7,62
7706,214001,5382,195671,12948,1008,19,1156
7707,3364157,135566,1031939,2196652,59215,361,25613
7708,55285,1415,27356,26514,638,15,385
7709,55198,334,45513,9351,344,1,373
7710,291691,44915,1384,245392,537,11,6
7711,13591,64,8030,5497,594,4,178
7712,6566,39,1084,5443,336,3,142
7713,1498,424,675,399,33,7,16
7714,1034,19,343,672,49,1,15
7715,34740,1048,21454,12238,285,36,200
7716,3667,97,2062,1508,96,2,48
7717,20216,1028,14295,4893,527,10,276
7718,106910,1968,45467,59475,3645,65,1294
7719,32490,581,20729,11180,339,8,864
7720,10487,111,7928,2448,236,3,93
7721,19021,709,17073,1239,73,1,73
7722,25113,319,16150,8644,543,6,510
7723,34078,111,29753,4214,602,2,654
7724,190057,2424,103227,84406,3163,33,4910
7725,65269,474,55799,8996,155,6,307
7726,62781,9787,17223,35771,74,5,27
7727,50867,1898,15819,33150,1617,32,525
7728,1926824,74133,1323425,529266,41857,1300,32174
7729,7645,283,3663,3699,234,7,146
7730,319493,7069,289220,23204,1836,45,2664
7731,85226,4642,78373,2211,109,1,59
7732,159898,5625,65809,88464,5621,170,2358
7733,8482,37,2441,6004,446,3,137
7734,13037,87,6908,6042,165,3,98
7735,3827,120,2558,1149,52,1,44
7736,13341,355,8441,4545,103,2,68
7737,46305,910,23134,22261,799,7,693
7738,69570,5130,30484,33956,1111,67,115
7739,83930,4008,25544,54378,929,73,569
7740,10303,278,5919,4106,325,11,187
7741,30872,1302,4453,25117,1130,58,132
7742,6200,38,4951,1211,59,1,89
7743,29106,807,3287,25012,527,18,164
7744,936181,24309,592032,319840,29429,582,20572
7745,78572,3710,37636,37226,1591,54,947
7746,262173,13211,225270,23692,2521,179,2731
7747,81757,3345,50782,27630,2022,95,3784
7748,42360,371,19665,22324,1728,6,270
7749,243344,34984,195441,12919,114,17,335
7750,10791,202,3017,7572,497,5,71
7751,56174,396,46161,9617,666,3,805
7752,2451,37,1452,962,32,1,29
7753,1563,42,370,1151,51,2,3
7754,5343,39,2646,2658,263,2,152
7755,2497,40,795,1662,67,1,48
7756,2801,14,2302,485,39,1,12
7757,311486,36327,245830,29329,7051,836,5729
7758,19708,655,13033,6020,269,6,240
7759,16097,257,13442,2398,161,2,508
7760,864,2,29,833,3,1,1
7761,3147,99,2282,766,301,8,289
7762,33616,754,13792,19070,463,10,121
7763,8332,389,4468,3475,135,4,142
7764,59568,273,37987,21308,1389,14,730
7765,255769,5386,172810,77573,2165,66,2154
7766,48096,960,24667,22469,923,28,748
7767,333867,12229,223261,98377,3744,175,2253
7768,57545,1603,20459,35483,539,4,88
7769,38457,1588,27756,9113,267,12,241
7770,47051,1668,31550,13833,233,6,485
7771,104533,150,101160,3223,517,1,533
7772,33585,1931,21803,9851,637,30,111
7773,738787,11597,511958,215232,6240,175,8790
7774,237803,2283,177560,57960,2692,40,7718
7775,18983,418,13991,4574,344,13,51
7776,1651,64,1190,397,9,1,15
7777,46630,27,42737,3866,347,1,196
7778,298292,4346,146279,147667,10496,174,8038
7779,10417,659,5579,4179,101,2,176
7780,6643,56,5332,1255,47,1,54
7781,214993,5402,196720,12871,992,20,1049
7782,3431574,136466,1049098,2246010,67417,900,17159
7783,55931,1429,28021,26481,646,14,665
7784,55573,335,46025,9213,375,1,512
7785,292931,45053,1385,246493,1240,138,1
7786,14085,67,8327,5691,494,3,297
7787,1516,429,685,402,18,5,10
7788,34994,1094,22456,11444,254,46,1002
7789,3752,101,2091,1560,85,4,29
7790,20770,1040,14792,4938,554,12,497
7791,576,27,124,425,35,1,6
7792,111146,2050,47298,61798,4236,82,1831
7793,33005,592,21348,11065,515,11,619
7794,10810,113,8035,2662,323,2,107
7795,19154,710,17175,1269,133,1,102
7796,25672,326,16695,8651,559,7,545
7797,34560,117,30320,4123,482,6,567
7798,193590,2457,105523,85610,3533,33,2296
7799,65443,480,56379,8584,174,6,580
7800,62872,9788,17242,35842,91,1,19
7801,52218,1942,16357,33919,1351,44,538
7802,7411,235,3335,3841,430,9,156
7803,1966748,75366,1350098,541284,39924,1233,26673
7804,7877,289,3841,3747,232,6,178
7805,321205,7186,292085,21934,1712,117,2865
7806,85246,4644,78411,2191,20,2,38
7807,165169,5814,68806,90549,5271,189,2997
7808,8163,192,3983,3988,28,2,35
7809,8986,40,2551,6395,504,3,110
7810,47671,929,23459,23283,1366,19,325
7811,70329,5158,30641,34530,759,28,157
7812,84843,4067,26135,54641,913,59,591
7813,10645,286,6120,4239,342,8,201
7814,210568,30123,78945,101500,928,91,223
7815,200890,9080,186000,5810,434,2,900
7816,32074,1350,4624,26100,1202,48,171
7817,6831,143,3283,3405,104,2,261
7818,30036,825,3379,25832,930,18,92
7819,968857,24914,612768,331175,32676,605,20736
7820,80094,3797,39050,37247,1522,87,1414
7821,264561,13410,227561,23590,2388,199,2291
7822,83867,3432,52621,27814,2110,87,1839
7823,44188,376,19989,23823,1828,5,324
7824,243506,34997,196016,12493,162,13,575
7825,11252,209,3068,7975,461,7,51
7826,5237,112,2462,2663,119,4,92
7827,56877,399,46897,9581,703,3,736
7828,12282,165,3712,8405,838,16,174
7829,2542,38,1455,1049,91,1,3
7830,1589,43,373,1173,26,1,3
7831,5605,43,2811,2751,262,4,165
7832,2614,43,1005,1566,117,3,210
7833,5564,149,2830,2585,46,2,166
7834,317635,36906,252368,28361,6149,579,6538
7835,20040,659,13298,6083,332,4,265
7836,16262,259,13821,2182,165,2,379
7837,17177,39,11025,6113,116,1,697
7838,1100,69,993,38,1,1,1
7839,34259,760,13999,19500,643,6,207
7840,8530,393,4565,3572,198,4,97
7841,61247,281,39038,21928,1679,8,1051
7842,257914,5426,178737,73751,2145,40,5927
7843,49243,982,25417,22844,1147,22,750
7844,337751,12417,226400,98934,3884,188,3139
7845,58850,1614,20976,36260,1305,11,517
7846,38721,1594,28492,8635,264,6,736
7847,47426,1676,32110,13640,375,8,560
7848,104983,151,101637,3195,450,1,477
7849,34226,1952,22049,10225,641,21,246
7850,745197,11753,522375,211069,6410,156,10417
7851,240474,2325,183048,55101,2671,42,5488
7852,8369,153,5605,2611,126,3,25
7853,19334,429,14047,4858,351,11,56
7854,311049,4453,160693,145903,12757,107,14414
7855,13612,291,12396,925,61,2,48
7856,10527,668,5601,4258,110,9,22
7857,215940,5419,197733,12788,947,17,1013
7858,3498902,137415,1075882,2285605,67328,949,26784
7859,56779,1444,29005,26330,848,15,984
7860,293469,45138,1386,246945,538,85,1
7861,14581,71,8655,5855,496,4,328
7862,10428,100,3050,7278,418,4,379
7863,1526,433,694,399,10,4,9
7864,35070,1113,22824,11133,76,19,368
7865,3851,104,2137,1610,99,3,46
7866,21355,1052,15107,5196,585,12,315
7867,114783,2112,49120,63551,3637,62,1822
7868,33559,607,21931,11021,554,15,583
7869,11233,116,8114,3003,423,3,79
7870,19270,711,17244,1315,116,1,69
7871,26165,334,17256,8575,493,8,561
7872,35084,121,30809,4154,524,4,489
7873,196323,2496,106963,86864,2733,39,1440
7874,65623,485,56915,8223,180,5,536
7875,63238,9795,17253,36190,366,7,11
7876,54156,1984,16979,35193,1938,42,622
7877,7681,240,3534,3907,270,5,199
7878,2012151,76688,1397531,537932,45403,1322,47433
7879,8144,293,3927,3924,267,4,86
7880,16157,373,13728,2056,984,14,1800
7881,323698,7290,295301,21107,2493,104,3216
7882,173206,6029,71736,95441,8037,215,2930
7883,8199,193,4248,3758,36,1,265
7884,9546,42,2673,6831,560,2,122
7885,48743,941,23636,24166,1072,12,177
7886,71365,5207,31260,34898,1036,49,619
7887,85771,4120,26691,54960,928,53,556
7888,10957,298,6257,4402,312,12,137
7889,1552,21,736,795,63,1,12
7890,211102,30141,79161,101800,534,18,216
7891,201450,9087,186400,5963,560,7,400
7892,32939,1404,4807,26728,865,54,183
7893,6359,39,5012,1308,83,1,31
7894,6948,145,3606,3197,117,2,323
7895,30867,835,3420,26612,831,10,41
7896,1003832,25602,635757,342473,34975,688,22989
7897,81668,3873,40345,37450,1574,76,1295
7898,267061,13608,230608,22845,2500,198,3047
7899,86148,3522,54316,28310,2281,90,1695
7900,46059,384,20370,25305,1871,8,381
7901,243736,35017,196246,12473,230,20,230
7902,23510,985,18641,3884,338,1,515
7903,11673,217,3638,7818,421,8,570
7904,57668,402,47545,9721,791,3,648
7905,12498,167,3735,8596,216,2,23
7906,2599,40,1485,1074,57,2,30
7907,1070,68,486,516,14,17,39
7908,1652,46,379,1227,63,3,6
7909,6089,53,2951,3085,484,10,140
7910,2712,51,1073,1588,98,8,68
7911,2899,15,2339,545,68,1,18
7912,5659,150,2993,2516,95,1,163
7913,324041,37574,257681,28786,6406,668,5313
7914,20264,666,13640,5958,224,7,342
7915,16545,263,13965,2317,283,4,144
7916,51563,6156,187,45220,101,1,1
7917,34854,769,14292,19793,595,9,293
7918,62574,290,40090,22194,1327,9,1052
7919,50373,1000,25842,23531,1130,18,425
7920,3342,27,1379,1936,144,2,41
7921,341586,12615,230994,97977,3835,198,4594
7922,61266,1643,21440,38183,2416,29,464
7923,39054,1605,28928,8521,333,11,436
7924,47765,1679,32476,13610,339,3,366
7925,105477,152,102168,3157,494,1,531
7926,35003,1971,22189,10843,777,19,140
7927,751612,11920,530801,208891,6415,167,8426
7928,243238,2370,187622,53246,2764,45,4574
7929,8481,156,5735,2590,112,3,130
7930,19717,442,14417,4858,383,13,370
7931,324221,4669,165591,153961,13172,216,4898
7932,13672,293,12460,919,60,2,64
7933,33290,1969,29900,1421,142,1,100
7934,216873,5440,198820,12613,933,21,1087
7935,3576157,138358,1090645,2347154,77255,943,14763
7936,57640,1462,29822,26356,861,18,817
7937,294116,45204,1403,247509,647,66,17
7938,1026,32,916,78,17,1,7
7939,15066,75,8783,6208,485,4,128
7940,10854,104,3255,7495,426,4,205
7941,7412,51,1313,6048,348,7,229
7942,1552,438,695,419,26,5,1
7943,1362,23,425,914,273,3,30
7944,35229,1147,23151,10931,159,34,327
7945,3906,107,2214,1585,55,3,77
7946,21948,1057,15430,5461,593,5,323
7947,638,29,199,410,31,1,75
7948,119301,2178,49780,67343,4518,66,660
7949,34001,620,22492,10889,442,13,561
7950,11441,118,8162,3161,208,2,48
7951,26636,341,17805,8490,471,7,549
7952,35473,124,31188,4161,389,3,379
7953,199357,2547,108725,88085,3034,51,1762
7954,65782,491,57370,7921,159,6,455
7955,63499,9800,17289,36410,261,5,36
7956,1602,31,782,789,139,3,225
7957,56102,2049,17882,36171,1946,65,903
7958,7908,245,3612,4051,227,5,78
7959,2046328,77851,1428520,539957,34177,1163,30989
7960,8442,297,4033,4112,298,4,106
7961,326439,8347,296814,21278,2741,1057,1513
7962,85402,4645,78470,2287,75,1,26
7963,182140,6288,80637,95215,8934,259,8901
7964,2633,49,626,1958,275,1,37
7965,9969,47,2818,7104,423,5,145
7966,13742,358,8725,4659,130,3,85
7967,13361,611,12397,353,49,1,14
7968,50113,942,24423,24748,1370,1,787
7969,72444,5250,31404,35790,1079,43,144
7970,86474,4188,27302,54984,703,68,611
7971,11207,309,6422,4476,250,11,165
7972,211943,30155,79371,102417,841,14,210
7973,202045,9088,186900,6057,595,1,500
7974,26572,144,22915,3513,447,5,645
7975,33809,1443,4989,27377,870,39,182
7976,6975,146,3738,3091,27,1,132
7977,31745,857,3565,27323,878,22,145
